Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_EA3558AA	AR_0150	GCF_002192295;Complete Genome;;;,SRR5750458;PACBIO_SMRT;Single;;SRX2950681,SRR5750457;PACBIO_SMRT;Single;;SRX2950681,SRR4025998;ILLUMINA;Paired;;SRX2018037,SRR5168503;ILLUMINA;Paired;500;SRX2485319,SRR5168504;ILLUMINA;Paired;500;SRX2485319,SRR5168505;ILLUMINA;Paired;500;SRX2485319																CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA292902	SRP068737		SAMN04014991	SRS1613991	2016-08-15	2016-08-12	ESC_EA3558AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3559AA	AR_0149	SRR5168501;ILLUMINA;Paired;500;SRX2485318,SRR5750456;PACBIO_SMRT;Single;;SRX2950680,SRR4025997;ILLUMINA;Paired;;SRX2018036,SRR5168502;ILLUMINA;Paired;500;SRX2485318,GCF_002180055;Complete Genome;;;,SRR5168500;ILLUMINA;Paired;500;SRX2485318																CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA292902	SRP068737		SAMN04014990	SRS1613990	2016-08-15	2016-08-12	ESC_EA3559AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3698AA	b03d3fa0-dfca-11e5-88b1-3c4a9275d6c6	ERR1585801;ILLUMINA;Paired;476;ERX1656447																SC	Escherichia coli								PRJEB12888	ERP014413		SAMEA3918511	ERS1105645	2016-08-19	2016-08-17	ESC_EA3698AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3723AA	bab46300-dfca-11e5-88b1-3c4a9275d6c6	ERR1585712;ILLUMINA;Paired;447;ERX1656358																SC	Escherichia coli								PRJEB12888	ERP014413		SAMEA3918589	ERS1105723	2016-08-19	2016-08-17	ESC_EA3723AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3853AA	02408	ERR1195513;ILLUMINA;Paired;300;ERX1268826				2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716495	ERS1023644	2016-08-19	2016-08-16	ESC_EA3853AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3885AA	1352	ERR712769;ILLUMINA;Paired;400;ERX656735	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180510	ERS633372	2016-08-19	2016-08-16	ESC_EA3885AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3897AA	1029	ERR712691;ILLUMINA;Paired;400;ERX656669	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180444	ERS633306	2016-08-19	2016-08-16	ESC_EA3897AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3910AA	0948	ERR712662;ILLUMINA;Paired;400;ERX656646	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180421	ERS633283	2016-08-19	2016-08-16	ESC_EA3910AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3919AA	0839	ERR712617;ILLUMINA;Paired;400;ERX656601	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180376	ERS633238	2016-08-19	2016-08-16	ESC_EA3919AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3955AA	0429	ERR712516;ILLUMINA;Paired;400;ERX656513	Human	Human	Homo sapiens	2013				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180276	ERS633138	2016-08-19	2016-08-16	ESC_EA3955AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA3956AA	0428	ERR712515;ILLUMINA;Paired;400;ERX656512	Human	Human	Homo sapiens	2013				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180275	ERS633137	2016-08-19	2016-08-16	ESC_EA3956AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA5652AA	MIAE02529	traces-0LNGBLg;7GeneMLST;ND;;NA				2014				Europe	France			Dijon				UMR Agroecologie						ESBL CTX-M-15		None	NA	NA	None	NA	NA	2016-09-12		ESC_EA5652AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA6173AA	855	traces-0MXCShO;ILLUMINA;Paired;;NA,traces-0BNEIbl;ILLUMINA;Paired;;NA	Human	Human	rectal swab	2015	5	24		Asia	Oman							Karolinska Institutet			NDM				Yemen		Muscat			rectal swab		2016-10-08	2017-10-15	ESC_EA6173AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA6176AA	1071	traces-0iXrbsD;ILLUMINA;Paired;;NA,traces-0Aqngpk;ILLUMINA;Paired;;NA	Human	Human	fluid isolate FROM REDIAVAC	2015	6	29		Asia	Oman							Karolinska Institutet			OXA-48				operated abroad		Muscat					2016-10-08	2017-04-12	ESC_EA6176AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA6208AA	1626	traces-0FXYRck;ILLUMINA;Paired;;NA,traces-0xEncbe;ILLUMINA;Paired;;NA	Human	Human	WOUND	2015	9	21		Asia	Oman							Karolinska Institutet 			NDM				ND							2016-10-08	2017-10-15	ESC_EA6208AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA6368AA	ERS1032655	ERR1211731;ILLUMINA;Paired;1000;ERX1283965																Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB12361	ERP013832		SAMEA3725506	ERS1032655	2016-09-30	2016-09-28	ESC_EA6368AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA6470AA	ERS1105873	ERR1640767;ILLUMINA;Paired;431;ERX1711088																SC	Escherichia coli								PRJEB12888	ERP014413		SAMEA3918739	ERS1105873	2016-10-02	2016-10-01	ESC_EA6470AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA6784AA	33b644a0-fa7c-11e5-b612-3c4a9275d6c8	ERR1609215;ILLUMINA;Paired;464;ERX1679791,ERR1681620;ILLUMINA;Paired;461;ERX1751237,ERR1623360;ILLUMINA;Paired;465;ERX1693725																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981614	ERS1152724	2016-10-02	2016-09-30	ESC_EA6784AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA8723AA	0000-0060-5811	SRR4294836;ILLUMINA;Paired;;SRX2190289	Human	Human	ulcer; Homo sapiens; Age: 52; female	2016				North America	United States	Massachusetts	Suffolk County	Boston		42.3	-71	Brigham & Women's Hospital	Escherichia coli								PRJNA278886	SRP056445		SAMN05806161	SRS1712862	2016-10-09	2016-10-01	ESC_EA8723AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9103AA	SCK52-19	ERR1619303;ILLUMINA;Paired;375;ERX1689692	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429545	ERS1340994	2016-10-24	2016-10-18	ESC_EA9103AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9108AA	SCP20-59	ERR1619298;ILLUMINA;Paired;375;ERX1689687	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429540	ERS1340989	2016-10-24	2016-10-18	ESC_EA9108AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9252AA	SCP13-20-2	ERR1619102;ILLUMINA;Paired;375;ERX1689491	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429210	ERS1340659	2016-10-24	2016-10-18	ESC_EA9252AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9308AA	SCK32-15	ERR1619045;ILLUMINA;Paired;375;ERX1689434	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429153	ERS1340602	2016-10-24	2016-10-18	ESC_EA9308AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9347AA	SCP08-10	ERR1619006;ILLUMINA;Paired;375;ERX1689395	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429114	ERS1340563	2016-10-24	2016-10-18	ESC_EA9347AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9453AA	SCP03-55	ERR1618874;ILLUMINA;Paired;375;ERX1689263	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429008	ERS1340457	2016-10-24	2016-10-18	ESC_EA9453AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9494AA	SCP29-17	ERR1618796;ILLUMINA;Paired;75;ERX1689185	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428930	ERS1340379	2016-10-24	2016-10-18	ESC_EA9494AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9519AA	SCP25-25	ERR1618458;ILLUMINA;Paired;75;ERX1688847	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428583	ERS1340032	2016-10-24	2016-10-18	ESC_EA9519AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9523AA	SCP25-17	ERR1618453;ILLUMINA;Paired;75;ERX1688842	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428578	ERS1340027	2016-10-24	2016-10-18	ESC_EA9523AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9524AA	SCP25-16	ERR1618452;ILLUMINA;Paired;75;ERX1688841	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428577	ERS1340026	2016-10-24	2016-10-18	ESC_EA9524AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_EA9937AA	SCP02-29	ERR1618013;ILLUMINA;Paired;75;ERX1688402	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428137	ERS1339586	2016-10-24	2016-10-18	ESC_EA9937AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA0058AA	SCK12-17	ERR1617892;ILLUMINA;Paired;75;ERX1688281	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4427957	ERS1339406	2016-10-24	2016-10-18	ESC_FA0058AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA0059AA	SCK12-16	ERR1617891;ILLUMINA;Paired;75;ERX1688280	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4427956	ERS1339405	2016-10-24	2016-10-18	ESC_FA0059AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA0196AA	SCK12-44	ERR1617754;ILLUMINA;Paired;75;ERX1688143	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4427819	ERS1339268	2016-10-24	2016-10-18	ESC_FA0196AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA2208AA	SAMPLE_WTCHG_320308_261101	ERR1718924;ILLUMINA;Paired;300;ERX1789137																UNIVERSITY OF OXFORD	Escherichia coli								PRJEB17631	ERP019501		SAMEA4533660	ERS1432839	2016-11-14	2016-11-11	ESC_FA2208AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA2673AA	208737	SRR5024314;ILLUMINA;Paired;;SRX2351026	Human	Human	Human; Homo sapiens	2016	1			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA315192	SRP071789		SAMN06018999	SRS1801098	2016-11-16	2016-11-16	ESC_FA2673AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA4695AA	8S	traces-0IHUDek;ILLUMINA;Paired;;NA				2016				Europe	Germany							IMMIH Cologne														2016-12-06	2017-06-10	ESC_FA4695AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA5476AA	Y5	GCF_001860505;Complete Genome;;;	Human	Human	Homo sapiens; urine	2013	9			Asia	China	Zhejiang				30.1	120.2	Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou, Zhejiang, China	Escherichia coli								PRJNA224116			SAMN04299569		2016-12-16	2016-11-01	ESC_FA5476AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA5512AA	Sanji	GCF_001610755;Complete Genome;;;	Wild Animal	Avian	pheasant duodenum; pheasant	2011	10			Asia	China					26.2472	119.0831	School of Animal Science	Escherichia coli								PRJNA224116			SAMN02580208		2016-12-16	2016-04-05	ESC_FA5512AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6101AA	CRE1493	SRR5149770;PACBIO_SMRT;Single;;SRX2467722,GCF_002860105;Complete Genome;;;	Human	Human	Homo sapiens; Rectal Swab	2013	11			Asia	China	Guangdong		Shenzhen		22.28	114.14	The University of Hong Kong	Escherichia coli								PRJNA360013	SRP095975		SAMN06198937	SRS1892027	2017-01-11	2017-01-11	ESC_FA6101AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6108AA	WCHEC1222	SRR5153290;ILLUMINA;Paired;;SRX2471363	Human	Human	Homo sapiens; Rectal swab	2014	10			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209722	SRS1903373	2017-01-12	2017-01-12	ESC_FA6108AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6111AA	WCHEC57	SRR5153287;ILLUMINA;Paired;;SRX2471360	Human	Human	Homo sapiens; Blood	2014	7			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209727	SRS1903370	2017-01-12	2017-01-12	ESC_FA6111AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6112AA	WCHEC442	SRR5153286;ILLUMINA;Paired;;SRX2471359	Human	Human	Homo sapiens; Rectal swab	2014	7			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209726	SRS1903369	2017-01-12	2017-01-12	ESC_FA6112AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6113AA	WCHEC243	SRR5153285;ILLUMINA;Paired;;SRX2471358	Human	Human	Homo sapiens; Rectal swab	2014	5			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209724	SRS1903368	2017-01-12	2017-01-12	ESC_FA6113AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6114AA	WCHEC936	SRR5153284;ILLUMINA;Paired;;SRX2471357	Human	Human	Homo sapiens; Rectal swab	2014	9			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209729	SRS1903367	2017-01-12	2017-01-12	ESC_FA6114AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6115AA	WCHEC1237	SRR5153283;ILLUMINA;Paired;;SRX2471356,GCF_002945135;Complete Genome;;;	Human	Human	Homo sapiens; Rectal swab	2014	10			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209723	SRS1903366	2017-01-12	2017-01-12	ESC_FA6115AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6116AA	WCHEC25	SRR5153282;ILLUMINA;Paired;;SRX2471355	Human	Human	Homo sapiens; Ascite	2014	10			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209725	SRS1903365	2017-01-12	2017-01-12	ESC_FA6116AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA6117AA	WCHEC0215	SRR5153281;ILLUMINA;Paired;;SRX2471354	Human	Human	Homo sapiens; Rectal swab	2013	9			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA360377	SRP096234		SAMN06209720	SRS1903364	2017-01-12	2017-01-12	ESC_FA6117AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_FA8999AA	7bef6660-7fd4-11e6-b8fe-3c4a9275d6c8	ERR1852627;ILLUMINA;Paired;453;ERX1914605																SC	Escherichia coli								PRJEB15430	ERP017161		SAMEA4470301	ERS1369480	2017-02-22	2017-02-22	ESC_FA8999AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA1151AA	Escherichia coli	ERR1891284;ILLUMINA;Paired;456;ERX1951782																SC	Escherichia coli								PRJEB8666	ERP009684		SAMEA4547822	ERS1447001	2017-03-31	2017-03-31	ESC_GA1151AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA1498AA	M217	GCF_003925895;Complete Genome;;;,DRR140917;ILLUMINA;Paired;600;DRX133631,DRR070689;PACBIO_SMRT;Single;;DRX064639,GCA_003925895;Complete Genome;;;	Human	Human	human blood					Unresolved	Myanmar (Burma)	Yangon Region		Yangon				OSAKA_RIMD	Escherichia coli								PRJDB5126	DRP003581		SAMD00059754	DRS042931	2017-04-06	2017-04-05	ESC_GA1498AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA2165AA	05dcbe80-8b0c-11e6-95da-3c4a9275d6c8	ERR1937478;ILLUMINA;Paired;469;ERX1995205																SC	Escherichia coli								PRJEB18106	ERP020030		SAMEA4560293	ERS1459472	2017-04-14	2017-04-14	ESC_GA2165AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA2458AA	4d9470b0-a286-11e6-8d8d-3c4a9275d6c8	ERR1937185;ILLUMINA;Paired;443;ERX1994912																SC	Escherichia coli								PRJEB15430	ERP017161		SAMEA4552167	ERS1451346	2017-04-14	2017-04-14	ESC_GA2458AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA2502AA	4482d0c0-a286-11e6-8d8d-3c4a9275d6c8	ERR1937141;ILLUMINA;Paired;443;ERX1994868																SC	Escherichia coli								PRJEB15430	ERP017161		SAMEA4552123	ERS1451302	2017-04-14	2017-04-14	ESC_GA2502AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA2529AA	43471c70-a286-11e6-8d8d-3c4a9275d6c8	ERR1937114;ILLUMINA;Paired;473;ERX1994841																SC	Escherichia coli								PRJEB15430	ERP017161		SAMEA4552096	ERS1451275	2017-04-14	2017-04-14	ESC_GA2529AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA3247AA	d1e5cc20-6f4a-11e6-a83e-3c4a9275d6c8	ERR1946850;ILLUMINA;Paired;456;ERX2012637																SC	Escherichia coli								PRJEB17615	ERP019480		SAMEA4559588	ERS1458767	2017-04-27	2017-04-26	ESC_GA3247AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA3339AA	ce758490-6f4a-11e6-a83e-3c4a9275d6c8	ERR1946758;ILLUMINA;Paired;454;ERX2012545																SC	Escherichia coli								PRJEB17615	ERP019480		SAMEA4559496	ERS1458675	2017-04-27	2017-04-26	ESC_GA3339AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA3649AA	NILS 16	ERR1949102;ILLUMINA;Paired;352;ERX2014891																EMBL European Bioinformatics Institute	Escherichia coli								PRJEB20550	ERP022711		SAMEA104027602	ERS1691495	2017-05-02	2017-04-29	ESC_GA3649AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA3868AA	HE-MDREc43	DRR061467;ILLUMINA;Paired;500;DRX055711	Human	Human	Homo sapiens	2010				North America	United States							UNI_NORTH_CAROLINA	Escherichia coli								PRJDB4868	DRP003614		SAMD00052663	DRS043526	2017-05-02	2017-04-28	ESC_GA3868AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA4922AA	BZ42YG2N	ERR1971471;ILLUMINA;Paired;250;ERX2034663																STATENS SERUM INSTITUT	Escherichia coli								PRJEB20792	ERP022974		SAMEA104060831	ERS1724724	2017-05-18	2017-05-12	ESC_GA4922AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA5086AA	886WRGJ6	ERR1971401;ILLUMINA;Paired;250;ERX2034499																STATENS SERUM INSTITUT	Escherichia coli								PRJEB20792	ERP022974		SAMEA104060667	ERS1724560	2017-05-18	2017-05-12	ESC_GA5086AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA5132AA	4U454ISA	ERR1971367;ILLUMINA;Paired;250;ERX2034453																STATENS SERUM INSTITUT	Escherichia coli								PRJEB20792	ERP022974		SAMEA104060621	ERS1724514	2017-05-18	2017-05-12	ESC_GA5132AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA5224AA	RIP321AV	ERR1971706;ILLUMINA;Paired;250;ERX2034361																STATENS SERUM INSTITUT	Escherichia coli								PRJEB20792	ERP022974		SAMEA104060529	ERS1724422	2017-05-18	2017-05-12	ESC_GA5224AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA5225AA	3IO1HN2F	ERR1971352;ILLUMINA;Paired;250;ERX2034360																STATENS SERUM INSTITUT	Escherichia coli								PRJEB20792	ERP022974		SAMEA104060528	ERS1724421	2017-05-18	2017-05-12	ESC_GA5225AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA5251AA	PBTAY013	ERR1971661;ILLUMINA;Paired;250;ERX2034334																STATENS SERUM INSTITUT	Escherichia coli								PRJEB20792	ERP022974		SAMEA104060502	ERS1724395	2017-05-18	2017-05-12	ESC_GA5251AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA5762AA	E2999	traces-0fnhdmN;ILLUMINA;Paired;;NA				2016				Asia	China	Zhejiang		Hangzhou				Department of Clinical Laboratory, Second Affiliated Hospital of Zhejiang University														2017-05-24	2017-11-26	ESC_GA5762AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA7097AA	N15-00539	SRR5714074;ILLUMINA;Paired;;SRX2934447	Human	Human	Homo sapiens	2014				North America	Canada							National Microbiology Laboratory	Escherichia coli								PRJNA390933	SRP109749		SAMN07255207	SRS2296773	2017-06-20	2017-06-20	ESC_GA7097AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA7175AA	BK7517	traces-0GNOSgD;ILLUMINA;Paired;;NA				2015				Europe	Germany							IMMIH Cologne	Escherichia coli													2017-06-23	2017-12-26	ESC_GA7175AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA7284AA	IOMTU734	DRR075640;ILLUMINA;Paired;301;DRX069537	Human	Human	Homo sapiens	2013				Asia	Nepal	Central Region	Bagmati	Kathmandu		27.7	85.3	NCGM	Escherichia coli								PRJDB5173	DRP003700		SAMD00062420	DRS047652	2017-06-28	2017-06-26	ESC_GA7284AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA7291AA	IOMTU598	DRR075633;ILLUMINA;Paired;301;DRX069530	Human	Human	Homo sapiens	2013				Asia	Nepal	Central Region	Bagmati	Kathmandu		27.7	85.3	NCGM	Escherichia coli								PRJDB5173	DRP003700		SAMD00062413	DRS047645	2017-06-28	2017-06-26	ESC_GA7291AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA7301AA	IOMTU405	DRR075623;ILLUMINA;Paired;301;DRX069520	Human	Human	Homo sapiens	2013				Asia	Nepal	Central Region	Bagmati	Kathmandu		27.7	85.3	NCGM	Escherichia coli								PRJDB5173	DRP003700		SAMD00062403	DRS047635	2017-06-28	2017-06-26	ESC_GA7301AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA7304AA	IOMTU387	DRR075620;ILLUMINA;Paired;301;DRX069517	Human	Human	Homo sapiens	2013				Asia	Nepal	Central Region	Bagmati	Kathmandu		27.7	85.3	NCGM	Escherichia coli								PRJDB5173	DRP003700		SAMD00062400	DRS047632	2017-06-28	2017-06-26	ESC_GA7304AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA7312AA	IOMTU351	DRR075612;ILLUMINA;Paired;301;DRX069509	Human	Human	Homo sapiens	2013				Asia	Nepal	Central Region	Bagmati	Kathmandu		27.7	85.3	NCGM	Escherichia coli								PRJDB5173	DRP003700		SAMD00062392	DRS047624	2017-06-28	2017-06-26	ESC_GA7312AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA8923AA	FDAARGOS_434	SRR5884783;PACBIO_SMRT;Single;;SRX3050806,GCF_002634895;Chromosome;;;,SRR5884784;ILLUMINA;Paired;552;SRX3050807	Human	Human	Rectal; Human (homo sapiens)	2014	8			North America	Canada	British Columbia						University of Maryland Institute for Genome Sciences	Escherichia coli								PRJNA231221	SRP040661		SAMN07312478	SRS2397397	2017-08-02	2017-07-31	ESC_GA8923AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_GA9579AA	35274	traces-0ExDSKy;ILLUMINA;Paired;;NA,traces-0LGkpiq;ILLUMINA;Paired;;NA	Human	Human	Stool	2015	8	7		North America	United States	New York	New York County	Colonial Park Houses	10032	40.8409406736	-73.9414000511	Microbiome Core, Columbia University	Escherichia coli													2017-08-17	2018-02-19	ESC_GA9579AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_HA1286AA	MIAE02125 (10568)	traces-0BdiEQt;7GeneMLST;ND;;NA		Human	Human	2014				Europe	France			Dijon				UMR Agroecologie					Pathogen			None	NA	NA	None	NA	NA	2017-09-15	2017-09-15	ESC_HA1286AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_HA1734AA	IIIBS4 MIAE 11630	traces-0DmtSNe;7GeneMLST;ND;;NA		Sewage	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1734AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_HA3250AA	Ec1062NDM	traces-0fZzClX;ILLUMINA;Paired;;NA	Human	Human		2017	3	6		Europe	Italy					41.2180650799	16.2810945511	giufre	Escherichia coli					ExPEC					UTI			2017-09-28	2018-04-02	ESC_HA3250AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
