Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_DA3388AA	50816743	traces-0iHKSqf;ILLUMINA;Paired;;NA,traces-0cFhrrk;ILLUMINA;Paired;;NA	Human	Human	Blood	2014				Europe	Norway							Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	Escherichia coli													2016-07-14	2017-07-21	ESC_DA3388AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA3653AA	RiKo 2305/09	SRR3492235;ILLUMINA;Paired;;SRX1752529,SRR3492236;ILLUMINA;Paired;;SRX1752529	Companion Animal		Bos taurus; healthy cow feces; gastrointestinal tract	2009												GEORG-AUGUST-UNIVERSITY GOETTINGEN, GENOMIC AND APPLIED MICROBIOLOGY, GOETTINGEN GENOMICS LABORATORY	Escherichia coli								PRJNA276627	SRP074694		SAMN02949652	SRS1429667	2016-06-30	2016-05-15	ESC_DA3653AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA3792AA	0000-0055-5455	SRR3290089;ILLUMINA;Paired;;SRX1659945	Human	Human	urine; Homo sapiens; Age: 61; male	2015												Brigham & Women's Hospital	Escherichia coli								PRJNA278886	SRP056445		SAMN04571741	SRS1359993	2016-06-30	2016-03-29	ESC_DA3792AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA4835AA	GN02380	SRR3098818;ILLUMINA;Paired;;SRX1528771	Human	Human	Homo sapiens; Bodily fluid	2005				North America	United States					36	-78.9	JCVI	Escherichia coli								PRJNA290784	SRP068372		SAMN03922964	SRS1246384	2016-07-01	2016-01-17	ESC_DA4835AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA5230AA	HICF649	SRR3051068;ILLUMINA;Paired;;SRX1499630																University of Oxford	Escherichia coli								PRJNA306133	SRP067738		SAMN04357719	SRS1221180	2016-07-01	2016-01-05	ESC_DA5230AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA5236AA	HICF629	SRR3051062;ILLUMINA;Paired;;SRX1499624																University of Oxford	Escherichia coli								PRJNA306133	SRP067738		SAMN04357713	SRS1221186	2016-07-01	2016-01-05	ESC_DA5236AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA5241AA	HICF613	SRR3051057;ILLUMINA;Paired;;SRX1499619																University of Oxford	Escherichia coli								PRJNA306133	SRP067738		SAMN04357708	SRS1220986	2016-07-01	2016-01-05	ESC_DA5241AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA5245AA	HICF602	SRR3051053;ILLUMINA;Paired;;SRX1499615																University of Oxford	Escherichia coli								PRJNA306133	SRP067738		SAMN04357704	SRS1221194	2016-07-01	2016-01-05	ESC_DA5245AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA5249AA	HICF577	SRR3051049;ILLUMINA;Paired;;SRX1499611																University of Oxford	Escherichia coli								PRJNA306133	SRP067738		SAMN04357700	SRS1221198	2016-07-01	2016-01-05	ESC_DA5249AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA6928AA	127135147-sc-2292708	ERR1035708;ILLUMINA;Paired;483;ERX1114442																The Wellcome Trust Sanger Institute	Escherichia coli								PRJEB1252	ERP002086		SAMEA3375328	ERS717250	2016-07-01	2015-09-29	ESC_DA6928AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA7816AA	CIM3	ERR766384;ILLUMINA;Paired;50;ERX709657																RIVM	Escherichia coli								PRJEB8575	ERP009585		SAMEA3256065	ERS661044	2016-07-01	2015-06-30	ESC_DA7816AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA7836AA	D39719-sc-2212415	ERR926416;ILLUMINA;Paired;208;ERX1005691																The Wellcome Trust Sanger Institute	Escherichia coli								PRJEB8265	ERP009326		SAMEA3281504	ERS669033	2016-07-01	2015-06-24	ESC_DA7836AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9062AA	BCW_3042	SRR1815471;ILLUMINA;Paired;;SRX887843	ND	ND/Others	culture													UCD-100K	Escherichia coli								PRJNA203445	SRP022914		SAMN03358760	SRS854817	2016-07-01	2016-02-24	ESC_DA9062AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9066AA	BCW_3012	SRR1815459;ILLUMINA;Paired;;SRX887831	ND	ND/Others	culture													UCD-100K	Escherichia coli								PRJNA203445	SRP022914		SAMN03358748	SRS854827	2016-07-01	2016-02-24	ESC_DA9066AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9068AA	BCW_3010	SRR1815457;ILLUMINA;Paired;;SRX887829	ND	ND/Others	culture													UCD-100K	Escherichia coli								PRJNA203445	SRP022914		SAMN03358746	SRS854828	2016-07-01	2016-02-24	ESC_DA9068AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9070AA	BCW_3008	SRR1815455;ILLUMINA;Paired;;SRX887827	ND	ND/Others	culture													UCD-100K	Escherichia coli								PRJNA203445	SRP022914		SAMN03358744	SRS854830	2016-07-01	2016-02-24	ESC_DA9070AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9071AA	BCW_3007	SRR1815454;ILLUMINA;Paired;;SRX887826	ND	ND/Others	culture													UCD-100K	Escherichia coli								PRJNA203445	SRP022914		SAMN03358743	SRS854833	2016-07-01	2016-02-24	ESC_DA9071AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9468AA	H1250	SRR1508875;ILLUMINA;Paired;;SRX647838	Human	Human	Homo sapiens; Blood	2011	9			Asia	Nepal					27.4	85.19	University of Oxford	Escherichia coli								PRJNA253300	SRP043586		SAMN02885325	SRS655105	2016-07-01	2014-10-08	ESC_DA9468AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9633AA	C00009174	ERR296643;ILLUMINA;Paired;300;ERX269976																Oxford Brookes University	Escherichia coli								PRJEB3980	ERP003232		SAMEA1967282	ERS252070	2016-07-01	2013-07-22	ESC_DA9633AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_DA9637AA	C00009170	ERR296639;ILLUMINA;Paired;300;ERX269972																Oxford Brookes University	Escherichia coli								PRJEB3980	ERP003232		SAMEA2081701	ERS252066	2016-07-01	2013-07-22	ESC_DA9637AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA0420AA	RL465	ERR1359224;ILLUMINA;Paired;500;ERX1430695																Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB13470	ERP015028		SAMEA3930541	ERS1117675	2016-07-02	2016-07-01	ESC_EA0420AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA0971AA	EuSCAPE_BE044	ERR1514868;ILLUMINA;Paired;477;ERX1585888																SC	Escherichia coli								PRJEB10018	ERP011196		SAMEA3727634	ERS1034783	2016-07-18	2016-07-11	ESC_EA0971AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA1439AA	EuSCAPE_TR167	ERR1541417;ILLUMINA;Paired;466;ERX1612182																SC	Escherichia coli								PRJEB10018	ERP011196		SAMEA3729719	ERS1036868	2016-07-20	2016-07-20	ESC_EA1439AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA1701AA	MOD1-EC6898	SRR3957093;ILLUMINA;Paired;300;SRX1981103	Livestock	Swine	porcine, pig-Intestine	1975	1			North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O15:H6						PRJNA230969	SRP058582		SAMN04992264	SRS1588547	2016-07-28	2015-01-01	ESC_EA1701AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA2226AA	MOD1-EC6911	SRR3971185;ILLUMINA;Paired;500;SRX1983915,SRR3971177;ILLUMINA;Paired;500;SRX1983910	Livestock	Swine	porcine, pig-Intestine	1975	1			North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O15:H43						PRJNA230969	SRP058582		SAMN04992277	SRS1589701	2016-07-29	2015-01-01	ESC_EA2226AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA2248AA	DHQP1202929	SRR3982152;ILLUMINA;Paired;;SRX1986485	Human	Human	Homo sapiens; Blood	2012	8			North America	United States							CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA288601	SRP074197		SAMN05170069	SRS1590871	2016-07-29	2016-07-28	ESC_EA2248AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA2325AA	MOD1-EC6654	SRR3987591;ILLUMINA;Paired;300;SRX1988919	Human	Human	Homo sapiens; homo sapiens-Feces	1991	2			Asia	Saudi Arabia							FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O8						PRJNA230969	SRP058582		SAMN04992484	SRS1592673	2016-07-30	2015-01-01	ESC_EA2325AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA2592AA	MOD1-EC5679	SRR3987983;ILLUMINA;Paired;500;SRX1989334	Poultry	Avian	Gallus gallus; Feces-Chicken	1980	9			North America	United States	Colorado						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		Ox28						PRJNA230969	SRP058582		SAMN05452896	SRS1593072	2016-07-31	2015-01-01	ESC_EA2592AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3426AA	1500804-2	traces-0BMsHkA;ILLUMINA;Paired;;NA	Livestock	Swine	Faeces	2015				Europe	Luxembourg							Laboratoire National de Sant�	Escherichia coli													2016-08-09	2017-02-11	ESC_EA3426AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3527AA	DHQP1401702	SRR4017926;ILLUMINA;Paired;;SRX2011708	Human	Human	Homo sapiens; Urine	2014	6			North America	United States							CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA288601	SRP074197		SAMN05170250	SRS1609050	2016-08-11	2016-08-04	ESC_EA3527AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3532AA	DHQP1401543	SRR4017900;ILLUMINA;Paired;;SRX2011682	Human	Human	Homo sapiens; Urine	2014	5			North America	United States							CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA288601	SRP074197		SAMN05170224	SRS1609024	2016-08-11	2016-08-04	ESC_EA3532AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3539AA	DHQP1400936	SRR4017857;ILLUMINA;Paired;;SRX2011644	Human	Human	Homo sapiens; Blood	2014	2			North America	United States							CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA288601	SRP074197		SAMN05170202	SRS1608988	2016-08-11	2016-08-04	ESC_EA3539AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3740AA	DHQP1401959	SRR4035121;ILLUMINA;Paired;;SRX2026397	Human	Human	Homo sapiens; Urine	2014	8			North America	United States							CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA288601	SRP074197		SAMN05170261	SRS1620800	2016-08-19	2016-08-12	ESC_EA3740AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3749AA	03077	ERR1195710;ILLUMINA;Paired;300;ERX1269008				2015				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716773	ERS1023922	2016-08-19	2016-08-16	ESC_EA3749AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3751AA	03065	ERR1195708;ILLUMINA;Paired;300;ERX1269006				2015				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716771	ERS1023920	2016-08-19	2016-08-16	ESC_EA3751AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3761AA	02995	ERR1195698;ILLUMINA;Paired;300;ERX1268996				2015				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716725	ERS1023874	2016-08-19	2016-08-16	ESC_EA3761AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3784AA	02798	ERR1195674;ILLUMINA;Paired;300;ERX1268973				2015				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716637	ERS1023786	2016-08-19	2016-08-16	ESC_EA3784AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3790AA	02770	ERR1195662;ILLUMINA;Paired;300;ERX1268961				2015				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716631	ERS1023780	2016-08-19	2016-08-16	ESC_EA3790AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3817AA	02580	ERR1195594;ILLUMINA;Paired;300;ERX1268898				2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716568	ERS1023717	2016-08-19	2016-08-16	ESC_EA3817AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3822AA	02542	ERR1195581;ILLUMINA;Paired;300;ERX1268885				2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716554	ERS1023703	2016-08-19	2016-08-16	ESC_EA3822AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3824AA	02537	ERR1195575;ILLUMINA;Paired;300;ERX1268879				2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716548	ERS1023697	2016-08-19	2016-08-16	ESC_EA3824AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3851AA	02406	ERR1195516;ILLUMINA;Paired;300;ERX1268829				2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3716498	ERS1023647	2016-08-19	2016-08-16	ESC_EA3851AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3882AA	1357	ERR712775;ILLUMINA;Paired;400;ERX656739	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180514	ERS633376	2016-08-19	2016-08-16	ESC_EA3882AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3907AA	0979	ERR712668;ILLUMINA;Paired;400;ERX656651	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180426	ERS633288	2016-08-19	2016-08-16	ESC_EA3907AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3912AA	0941	ERR712659;ILLUMINA;Paired;400;ERX656643	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180418	ERS633280	2016-08-19	2016-08-16	ESC_EA3912AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3913AA	0943	ERR712635;ILLUMINA;Paired;400;ERX656619	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180394	ERS633256	2016-08-19	2016-08-16	ESC_EA3913AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3915AA	0930	ERR712630;ILLUMINA;Paired;400;ERX656614	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180389	ERS633251	2016-08-19	2016-08-16	ESC_EA3915AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3928AA	0773	ERR712589;ILLUMINA;Paired;400;ERX656580	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180355	ERS633217	2016-08-19	2016-08-16	ESC_EA3928AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3929AA	0772	ERR712587;ILLUMINA;Paired;400;ERX656578	Human	Human	Homo sapiens	2014				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180353	ERS633215	2016-08-19	2016-08-16	ESC_EA3929AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3957AA	0386	ERR712511;ILLUMINA;Paired;400;ERX656509	Human	Human	Homo sapiens	2013				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180272	ERS633134	2016-08-19	2016-08-16	ESC_EA3957AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA3965AA	0303	ERR712485;ILLUMINA;Paired;400;ERX656486	Human	Human	Homo sapiens	2013				Europe	Germany							University Hospital Muenster	Escherichia coli								PRJEB8084	ERP009121		SAMEA3180249	ERS633111	2016-08-19	2016-08-16	ESC_EA3965AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA4000AA	0000-0059-2039	SRR3932426;ILLUMINA;Paired;;SRX1961764	Human	Human	abscess; Homo sapiens; Age: 61; female	2016				North America	United States	Massachusetts	Suffolk County	Boston		42.3	-71	Brigham & Women's Hospital	Escherichia coli								PRJNA278886	SRP056445		SAMN05374479	SRS1571665	2016-08-19	2016-07-25	ESC_EA4000AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA4448AA	DHQP1500326	SRR4065662;ILLUMINA;Paired;;SRX2053976	Human	Human	Homo sapiens; Urine	2014	11			North America	United States							CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA288601	SRP074197		SAMN05170323	SRS1646056	2016-08-30	2016-08-25	ESC_EA4448AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA5669AA	HTS22IM	traces-0jALiFj;7GeneMLST;ND;;NA		Livestock	Cattle	2016				Asia	China			Beijing				Tariq Ali, Department of Clinical Veterinary Medicine, China Agricultural University, Beijing		undetermined			CTX-M, FosA3	ESBL CTX-M-15		Bovine Mastitis	NA	NA	Mastitis	NA	NA	2016-09-12	2016-09-12	ESC_EA5669AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA5670AA	HTS07IM2	traces-0QkhXQF;7GeneMLST;ND;;NA		Livestock	Cattle	2016				East Asia	China			Bayannur, Inner Mongolia				Tariq Ali, Department of Clinical Veterinary Medicine, China Agricultural University, Beijing					Pathogen	ESBL CTX-M-15		Bovine Mastitis	NA	NA	Mastitis	NA	NA	2016-09-12	2016-09-12	ESC_EA5670AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA5904AA	MOD1-EC704	SRR4262794;ILLUMINA;Paired;300;SRX2176027	Human	Human	Homo sapiens; blood	1985				North America	United States	Washington						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O8:K44:H9						PRJNA230969	SRP058582		SAMN05591525	SRS1703321	2016-09-20	2015-01-01	ESC_EA5904AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA5907AA	MOD1-EC701	SRR4262712;ILLUMINA;Paired;300;SRX2176024	Human	Human	Homo sapiens; blood	1985				North America	United States	Washington						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O7:K1:H-						PRJNA230969	SRP058582		SAMN05591528	SRS1703318	2016-09-20	2015-01-01	ESC_EA5907AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6167AA	561	traces-0XXvDnv;ILLUMINA;Paired;;NA,traces-0lHOdaE;ILLUMINA;Paired;;NA	Human	Human	URINE	2015	4	6		Asia	Oman							Karolinska Institutet			NDM				India 		Muscat			URINE		2016-10-08	2017-10-15	ESC_EA6167AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6179AA	1273	traces-0fQKbcJ;ILLUMINA;Paired;;NA,traces-0XglGpa;ILLUMINA;Paired;;NA	Human	Human	PUS	2015	8	12		Asia	Oman							Karolinska Institutet			OXA-48				ND		Salalah					2016-10-08	2017-10-15	ESC_EA6179AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6180AA	1301	traces-0axadwS;ILLUMINA;Paired;;NA,traces-0CAFjan;ILLUMINA;Paired;;NA	Human	Human	Urine	2015	8	17		Asia	Oman							Karolinska Institutet			NDM+OXA-48				ND		Sur					2016-10-08	2017-10-15	ESC_EA6180AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6870AA	8b2c1980-fa7c-11e5-ae86-3c4a9275d6c8	ERR1623274;ILLUMINA;Paired;424;ERX1693639																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982367	ERS1153477	2016-10-02	2016-09-30	ESC_EA6870AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6947AA	75a9d020-fa7c-11e5-ae86-3c4a9275d6c8	ERR1623197;ILLUMINA;Paired;420;ERX1693562																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981981	ERS1153091	2016-10-02	2016-09-30	ESC_EA6947AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6982AA	82df0210-fa7c-11e5-9ab9-3c4a9275d6c8	ERR1623162;ILLUMINA;Paired;457;ERX1693527																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982276	ERS1153386	2016-10-02	2016-09-30	ESC_EA6982AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6984AA	824cd430-fa7c-11e5-9ab9-3c4a9275d6c8	ERR1623160;ILLUMINA;Paired;452;ERX1693525																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982265	ERS1153375	2016-10-02	2016-09-30	ESC_EA6984AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA6985AA	82003ad0-fa7c-11e5-9ab9-3c4a9275d6c8	ERR1623159;ILLUMINA;Paired;442;ERX1693524																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982259	ERS1153369	2016-10-02	2016-09-30	ESC_EA6985AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7288AA	72f844b0-fa7c-11e5-a43c-3c4a9275d6c8	ERR1622856;ILLUMINA;Paired;459;ERX1693221																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981924	ERS1153034	2016-10-02	2016-09-30	ESC_EA7288AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7289AA	72b40fc0-fa7c-11e5-a43c-3c4a9275d6c8	ERR1622855;ILLUMINA;Paired;445;ERX1693220																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981918	ERS1153028	2016-10-02	2016-09-30	ESC_EA7289AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7291AA	721cd8d0-fa7c-11e5-a43c-3c4a9275d6c8	ERR1622853;ILLUMINA;Paired;452;ERX1693218																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981906	ERS1153016	2016-10-02	2016-09-30	ESC_EA7291AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7292AA	71ca7310-fa7c-11e5-a43c-3c4a9275d6c8	ERR1622852;ILLUMINA;Paired;451;ERX1693217																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981901	ERS1153011	2016-10-02	2016-09-30	ESC_EA7292AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7343AA	7b791650-fa7c-11e5-aecb-3c4a9275d6c8	ERR1622801;ILLUMINA;Paired;461;ERX1693166																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982115	ERS1153225	2016-10-02	2016-09-30	ESC_EA7343AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7476AA	245977c0-fa7c-11e5-a5c7-3c4a9275d6c8	ERR1622668;ILLUMINA;Paired;438;ERX1693033																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981058	ERS1152168	2016-10-02	2016-09-30	ESC_EA7476AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7552AA	27cccc90-fa7c-11e5-8812-3c4a9275d6c8	ERR1622592;ILLUMINA;Paired;471;ERX1692957																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981188	ERS1152298	2016-10-02	2016-09-30	ESC_EA7552AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7636AA	318b4e50-fa7c-11e5-850b-3c4a9275d6c8	ERR1622508;ILLUMINA;Paired;448;ERX1692873																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981562	ERS1152672	2016-10-02	2016-09-30	ESC_EA7636AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7739AA	25c58ae0-fa7c-11e5-b5da-3c4a9275d6c8	ERR1622405;ILLUMINA;Paired;462;ERX1692770																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981113	ERS1152223	2016-10-02	2016-09-30	ESC_EA7739AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA7764AA	231eadd0-fa7c-11e5-9ab9-3c4a9275d6c8	ERR1622380;ILLUMINA;Paired;416;ERX1692745																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981010	ERS1152120	2016-10-02	2016-09-30	ESC_EA7764AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA8205AA	25b7cf40-fa7c-11e5-a43c-3c4a9275d6c8	ERR1609578;ILLUMINA;Paired;452;ERX1680154																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981110	ERS1152220	2016-10-02	2016-09-30	ESC_EA8205AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA8765AA	C153_mcr_1	traces-0QcQleS;7GeneMLST;ND;;NA		Human	Human	2016				South America	Brazil			Pernambuco				FIOCRUZ			H31		mcr-1			Liver abscess	NA	NA	Bacteremia	NA	NA	2016-10-13	2016-10-13	ESC_EA8765AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA8813AA	C153	traces-0sQGUvf;ILLUMINA;Paired;;NA	Human	Human	bloodstream	2016				South America	Brazil	Pernambuco	Recife	Recife				danilo.xavier@cpqam.fiocruz.br	Escherichia coli													2016-10-14	2017-10-21	ESC_EA8813AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA8853AA	14065450	traces-0fyuVZU;ILLUMINA;Paired;;NA				2014				Europe	Italy							P. Alba (IZSLT)														2016-10-21	2017-04-25	ESC_EA8853AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA8936AA	SCK67-79	ERR1619504;ILLUMINA;Paired;375;ERX1689893	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429720	ERS1341169	2016-10-24	2016-10-18	ESC_EA8936AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA8979AA	SCK59-76	ERR1619455;ILLUMINA;Paired;375;ERX1689844	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429676	ERS1341125	2016-10-24	2016-10-18	ESC_EA8979AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_EA9037AA	SCK53-71	ERR1619377;ILLUMINA;Paired;375;ERX1689766	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429612	ERS1341061	2016-10-24	2016-10-18	ESC_EA9037AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
