name,Col156.assembled,Col156.match,Col156.ref_seq,Col440I.assembled,Col440I.match,Col440I.ref_seq,Col440II.assembled,Col440II.match,Col440II.ref_seq,Col8282.assembled,Col8282.match,Col8282.ref_seq,ColRNAI.assembled,ColRNAI.match,ColRNAI.ref_seq,Col_BS512_.assembled,Col_BS512_.match,Col_BS512_.ref_seq,Col_IRGK_.assembled,Col_IRGK_.match,Col_IRGK_.ref_seq,Col_KPHS6_.assembled,Col_KPHS6_.match,Col_KPHS6_.ref_seq,Col_MG828_.assembled,Col_MG828_.match,Col_MG828_.ref_seq,Col_pHAD28_.assembled,Col_pHAD28_.match,Col_pHAD28_.ref_seq,ColpVC.assembled,ColpVC.match,ColpVC.ref_seq,FIA_pBK30683_+.assembled,FIA_pBK30683_+.match,FIA_pBK30683_+.ref_seq,FII_pBK30683_.assembled,FII_pBK30683_.match,FII_pBK30683_.ref_seq,Inc-.assembled,Inc-.match,Inc-.ref_seq,Inc-_1.assembled,Inc-_1.match,Inc-_1.ref_seq,IncFI-.assembled,IncFI-.match,IncFI-.ref_seq,IncFIA.assembled,IncFIA.match,IncFIA.ref_seq,IncFIB_AP001918_.assembled,IncFIB_AP001918_.match,IncFIB_AP001918_.ref_seq,IncFIB_K_+.assembled,IncFIB_K_+.match,IncFIB_K_+.ref_seq,IncFIB_pKPHS1_.assembled,IncFIB_pKPHS1_.match,IncFIB_pKPHS1_.ref_seq,IncFIB_pLF82_PhagePlasmid_.assembled,IncFIB_pLF82_PhagePlasmid_.match,IncFIB_pLF82_PhagePlasmid_.ref_seq,IncFIB_pNDM_Mar_.assembled,IncFIB_pNDM_Mar_.match,IncFIB_pNDM_Mar_.ref_seq,IncFIB_pQil_.assembled,IncFIB_pQil_.match,IncFIB_pQil_.ref_seq,IncFII_-.assembled,IncFII_-.match,IncFII_-.ref_seq,IncFII_K_.assembled,IncFII_K_.match,IncFII_K_.ref_seq,IncFII_S_.assembled,IncFII_S_.ref_seq,IncFII_p-.assembled,IncFII_p-.match,IncFII_p-.ref_seq,IncFII_pKP91_.assembled,IncFII_pKP91_.match,IncFII_pKP91_.ref_seq,IncFII_pMET_.assembled,IncFII_pMET_.match,IncFII_pMET_.ref_seq,IncHI1B_pNDM_MAR_.assembled,IncHI1B_pNDM_MAR_.match,IncHI1B_pNDM_MAR_.ref_seq,IncHI2.assembled,IncHI2.match,IncHI2.ref_seq,IncHI2A.assembled,IncHI2A.match,IncHI2A.ref_seq,IncN.assembled,IncN.match,IncN.ref_seq,IncQ1.assembled,IncQ1.match,IncQ1.ref_seq,IncR.assembled,IncR.match,IncR.ref_seq,IncU.assembled,IncU.match,IncU.ref_seq,IncX1.assembled,IncX1.match,IncX1.ref_seq,IncX1_1.assembled,IncX1_1.match,IncX1_1.ref_seq,IncX3.assembled,IncX3.match,IncX3.ref_seq,IncX4_1.assembled,IncX4_1.ref_seq,IncY.assembled,IncY.match,IncY.ref_seq,rep14a.assembled,rep14a.match,rep14a.ref_seq,rep14a_1.assembled,rep14a_1.match,rep14a_1.ref_seq,rep17.assembled,rep17.ref_seq,rep18a.assembled,rep18a.ref_seq,rep18b.assembled,rep18b.ref_seq,rep2.assembled,rep2.ref_seq,rep29.assembled,rep29.ref_seq,repUS43.assembled,repUS43.ref_seq
./16228_1#36/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes_nonunique,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#38/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#39/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#4/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#40/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,ColpVC.1__JX133088,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#47/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,ColRNAI.1__DQ298019,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_MG828_.1__NC_008486,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#5/report.tsv,no,no,NA,yes_nonunique,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,Col_pHAD28_.1__KU674895,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#50/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#51/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#52/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_IRGK_.1__AY543071,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA_HI1_.1__AF250878,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#53/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncN.1__AY046276,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#54/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#55/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#56/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#57/report.tsv,no,no,NA,yes_nonunique,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,yes,yes,ColRNAI.1__DQ298019,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#58/report.tsv,no,no,NA,no,no,NA,yes,yes,Col440II.1__CP023921,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncN.1__AY046276,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,partial,rep2.1_orf1_pRE25__X92945,no,NA,partial,repUS43.1_CDS12738_DOp1__CP003584
./16228_1#59/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,yes,yes,IncFIA_HI1_.1__AF250878,no,no,NA,no,no,NA,yes,yes,IncC.1__JN157804,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#6/report.tsv,yes,yes,Col156.1__NC_009781,yes,yes,Col440I.1__CP023920,yes,yes,Col440II.1__CP023921,yes,yes,Col8282.1__DQ995352,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFIA.1__AP001918,yes,yes,IncFIB_AP001918_.1__AP001918,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,yes,yes,IncFIB_pLF82_PhagePlasmid_.1__CU638872,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,yes,yes,IncFII_pRSB107_.1__AJ851089,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#61/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,repB.KLEB_VIR_AP006726,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#63/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#64/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,repB.KLEB_VIR_AP006726,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#65/report.tsv,no,no,NA,yes_nonunique,yes,Col440I.1__CP023920,yes,yes,Col440II.1__CP023921,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#66/report.tsv,no,no,NA,no,no,NA,partial,no,Col440II.1__CP023921,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#67/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#68/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes_nonunique,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncN.1__AY046276,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#69/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#7/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#70/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./16228_1#71/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
