name,AMPH_Ecoli_Bla.assembled,AMPH_Ecoli_Bla.match,AMPH_Ecoli_Bla.ref_seq,AMPH_Ecoli_Bla.pct_id,AMPH_Ecoli_Bla.ctg_cov,AMPH_Ecoli_Bla.novel_var,Aac3_IIa_AGly.assembled,Aac3_IIa_AGly.match,Aac3_IIa_AGly.ref_seq,Aac3_IIa_AGly.pct_id,Aac3_IIa_AGly.ctg_cov,AacAad_AGly_3.assembled,AacAad_AGly_3.match,AacAad_AGly_3.ref_seq,AacAad_AGly_3.pct_id,AacAad_AGly_3.ctg_cov,AadA4_5_AGly.assembled,AadA4_5_AGly.match,AadA4_5_AGly.ref_seq,AadA4_5_AGly.pct_id,AadA4_5_AGly.ctg_cov,AadA_AGly.assembled,AadA_AGly.match,AadA_AGly.ref_seq,AadA_AGly.pct_id,AadA_AGly.ctg_cov,AadA_AGly.novel_var,AadA_AGly_1.assembled,AadA_AGly_1.ref_seq,AadA_AGly_1.pct_id,AadA_AGly_1.ctg_cov,AadA_AGly_1.novel_var,AadA_AGly_2.assembled,AadA_AGly_2.match,AadA_AGly_2.ref_seq,AadA_AGly_2.pct_id,AadA_AGly_2.ctg_cov,AadA_AGly_2.novel_var,AmpC1_Ecoli_Bla.assembled,AmpC1_Ecoli_Bla.match,AmpC1_Ecoli_Bla.ref_seq,AmpC1_Ecoli_Bla.pct_id,AmpC1_Ecoli_Bla.ctg_cov,AmpC1_Ecoli_Bla.novel_var,AmpC2_Ecoli_Bla.assembled,AmpC2_Ecoli_Bla.match,AmpC2_Ecoli_Bla.ref_seq,AmpC2_Ecoli_Bla.pct_id,AmpC2_Ecoli_Bla.ctg_cov,AmpC2_Ecoli_Bla.novel_var,Aph3__Ia_AGly.assembled,Aph3__Ia_AGly.match,Aph3__Ia_AGly.ref_seq,Aph3__Ia_AGly.pct_id,Aph3__Ia_AGly.ctg_cov,Aph3__Ia_AGly.novel_var,Arr_Rif.assembled,Arr_Rif.ref_seq,Arr_Rif.pct_id,Arr_Rif.ctg_cov,CTX_M_1_Bla.assembled,CTX_M_1_Bla.match,CTX_M_1_Bla.ref_seq,CTX_M_1_Bla.pct_id,CTX_M_1_Bla.ctg_cov,CatA1_Phe.assembled,CatA1_Phe.match,CatA1_Phe.ref_seq,CatA1_Phe.pct_id,CatA1_Phe.ctg_cov,CatA1_Phe.novel_var,CatBx_Phe.assembled,CatBx_Phe.match,CatBx_Phe.ref_seq,CatBx_Phe.pct_id,CatBx_Phe.ctg_cov,CatBx_Phe.novel_var,CmlA_Phe.assembled,CmlA_Phe.match,CmlA_Phe.ref_seq,CmlA_Phe.pct_id,CmlA_Phe.ctg_cov,CmlA_Phe.novel_var,DfrA1_Tmt_1.assembled,DfrA1_Tmt_1.match,DfrA1_Tmt_1.ref_seq,DfrA1_Tmt_1.pct_id,DfrA1_Tmt_1.ctg_cov,DfrA1_Tmt_1.novel_var,DfrA5_Tmt.assembled,DfrA5_Tmt.match,DfrA5_Tmt.ref_seq,DfrA5_Tmt.pct_id,DfrA5_Tmt.ctg_cov,DfrA5_Tmt.novel_var,DfrA5_Tmt_1.assembled,DfrA5_Tmt_1.match,DfrA5_Tmt_1.ref_seq,DfrA5_Tmt_1.pct_id,DfrA5_Tmt_1.ctg_cov,DfrA7_Tmt.assembled,DfrA7_Tmt.match,DfrA7_Tmt.ref_seq,DfrA7_Tmt.pct_id,DfrA7_Tmt.ctg_cov,DfrA8_Tmt.assembled,DfrA8_Tmt.match,DfrA8_Tmt.ref_seq,DfrA8_Tmt.pct_id,DfrA8_Tmt.ctg_cov,DfrA_Tmt.assembled,DfrA_Tmt.match,DfrA_Tmt.ref_seq,DfrA_Tmt.pct_id,DfrA_Tmt.ctg_cov,FloR_Phe.assembled,FloR_Phe.match,FloR_Phe.ref_seq,FloR_Phe.pct_id,FloR_Phe.ctg_cov,LnuF_MLS.assembled,LnuF_MLS.match,LnuF_MLS.ref_seq,LnuF_MLS.pct_id,LnuF_MLS.ctg_cov,MphA_MLS.assembled,MphA_MLS.match,MphA_MLS.ref_seq,MphA_MLS.pct_id,MphA_MLS.ctg_cov,MrdA_Bla.assembled,MrdA_Bla.match,MrdA_Bla.ref_seq,MrdA_Bla.pct_id,MrdA_Bla.ctg_cov,MrdA_Bla.novel_var,OXA_1_Bla.assembled,OXA_1_Bla.match,OXA_1_Bla.ref_seq,OXA_1_Bla.pct_id,OXA_1_Bla.ctg_cov,OXA_2_Bla.assembled,OXA_2_Bla.match,OXA_2_Bla.ref_seq,OXA_2_Bla.pct_id,OXA_2_Bla.ctg_cov,SHV_OKP_LEN_Bla_1.assembled,SHV_OKP_LEN_Bla_1.match,SHV_OKP_LEN_Bla_1.ref_seq,SHV_OKP_LEN_Bla_1.pct_id,SHV_OKP_LEN_Bla_1.ctg_cov,SHV_OKP_LEN_Bla_1.novel_var,Sat_2A_AGly.assembled,Sat_2A_AGly.match,Sat_2A_AGly.ref_seq,Sat_2A_AGly.pct_id,Sat_2A_AGly.ctg_cov,Sat_2A_AGly.novel_var,StrA_AGly.assembled,StrA_AGly.match,StrA_AGly.ref_seq,StrA_AGly.pct_id,StrA_AGly.ctg_cov,StrA_AGly.novel_var,StrB_AGly.assembled,StrB_AGly.match,StrB_AGly.ref_seq,StrB_AGly.pct_id,StrB_AGly.ctg_cov,StrB_AGly.novel_var,SulIII_Sul.assembled,SulIII_Sul.match,SulIII_Sul.ref_seq,SulIII_Sul.pct_id,SulIII_Sul.ctg_cov,SulII_Sul.assembled,SulII_Sul.match,SulII_Sul.ref_seq,SulII_Sul.pct_id,SulII_Sul.ctg_cov,SulII_Sul.novel_var,SulI_Sul.assembled,SulI_Sul.match,SulI_Sul.ref_seq,SulI_Sul.pct_id,SulI_Sul.ctg_cov,TEM_1D_Bla.assembled,TEM_1D_Bla.match,TEM_1D_Bla.ref_seq,TEM_1D_Bla.pct_id,TEM_1D_Bla.ctg_cov,TEM_1D_Bla.novel_var,TetA_Tet.assembled,TetA_Tet.match,TetA_Tet.ref_seq,TetA_Tet.pct_id,TetA_Tet.ctg_cov,TetB_Tet.assembled,TetB_Tet.match,TetB_Tet.ref_seq,TetB_Tet.pct_id,TetB_Tet.ctg_cov,TetB_Tet.novel_var,TetD_Tet.assembled,TetD_Tet.match,TetD_Tet.ref_seq,TetD_Tet.pct_id,TetD_Tet.ctg_cov,TetD_Tet.novel_var
./ariba_amr_results/11658_3#81/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,52.0,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA_AGly.229__AadA_AGly__AadA1__1598,99.37,30.6,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,10.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.15,58.2,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,30.2,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.26,53.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,28.5,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,TetD_Tet.74__TetD_Tet__TetD__1047,99.83,36.1,yes
./ariba_amr_results/11658_3#82/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,59.5,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,6.3,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.15,63.3,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,14.4,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.26,58.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.67,82.2,yes,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_3#83/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,56.0,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,9.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.15,55.2,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.26,53.6,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_3#84/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,100.0,63.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,100.0,60.3,no,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,100.0,70.4,no,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,22.7,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,DfrA5_Tmt.431__DfrA5_Tmt__DfrA5__324,100.0,40.7,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,100.0,63.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,99.88,41.5,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,99.88,46.7,yes,no,no,NA,NA,NA,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,40.7,no,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,46.4,no,no,NA,NA,NA,NA,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,99.92,46.0,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_3#85/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,46.6,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,7.6,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.15,59.6,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,12.2,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.26,52.6,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,2.4,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_135__985,99.77,54.1,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_3#86/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.06,40.9,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,95.18,5.7,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.8,58.1,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,7.1,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.69,52.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,28.3,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_3#87/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,96.72,30.8,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA4_5_AGly.285__AadA4_5_AGly__AadA5__1497,100.0,64.2,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.46,44.9,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.06,48.0,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,41.5,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,DfrA7_Tmt.433__DfrA7_Tmt__DfrA17__316,100.0,63.5,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MphA_MLS.158__MphA_MLS__MphA__1663,100.0,66.5,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.79,42.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,61.0,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_3#89/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,96.8,36.3,yes,yes,yes,Aac3_IIa_AGly.203__Aac3_IIa_AGly__Aac3_IIa__882,100.0,45.2,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA_AGly.229__AadA_AGly__AadA1__1598,98.99,51.7,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.46,33.6,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.06,46.4,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,40.5,no,no,no,NA,NA,NA,NA,yes,yes,DfrA1_Tmt.430__DfrA1_Tmt__DfrA1__319,100.0,40.2,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.79,48.4,no,no,no,NA,NA,NA,yes,yes,OXA_2_Bla.234__OXA_2_Bla__OXA_2__488,100.0,62.6,no,no,NA,NA,NA,NA,yes,yes,Sat_2A_AGly.413__Sat_2A_AGly__Sat_2A__1088,100.0,36.0,no,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,99.88,102.8,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,98.5,no,no,no,NA,NA,NA,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,47.6,no,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,54.6,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_90__943,99.88,52.6,yes,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,100.0,44.6,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.67,53.3,yes,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_3#92/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.32,52.3,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,17.0,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.88,51.5,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,16.6,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.42,53.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,59.4,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_4#19/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,44.9,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA_AGly.229__AadA_AGly__AadA1__1598,99.37,31.6,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,10.4,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.15,44.5,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,80.7,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.26,48.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,SHV_OKP_LEN_Bla.164__SHV_OKP_LEN_Bla__SHV_48__1317,99.77,106.6,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,38.1,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_4#2/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.41,41.2,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,95.18,4.6,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.15,45.3,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.26,46.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/11658_4#20/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,39.1,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,6.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.62,38.6,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.58,40.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
